f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,label
-0.626733,-1.090380,-3.899885,-1.490061,0.322321,-0.754550,0.314070,2.340861,-1.760298,0.581170,-0.551520,2.640857,1.169971,-0.911741,-0.517496,1.071378,2.503152,-1.291756,-0.053910,5.117283,1
-0.822692,2.010579,0.919152,-1.943765,-0.618093,0.549782,0.304095,2.994390,0.053569,0.403065,0.600823,3.610741,0.777426,1.563052,3.236738,-1.323490,-0.933015,-3.037056,-1.211726,2.365013,2
0.291452,1.530291,-1.135163,-0.574396,0.151673,-0.814407,-1.533416,0.714221,0.203641,1.291792,-0.764411,0.682942,2.177817,-1.667250,0.213337,-1.073572,1.872450,1.643851,0.010735,0.488568,1
0.192421,-1.490154,-1.637862,-0.203692,1.336729,0.640291,-1.241540,1.660707,2.407080,1.735738,0.517258,-1.753537,2.377321,0.991708,1.395434,1.654105,0.432317,1.233667,0.571310,-1.854433,1
1.040100,-0.200906,1.639313,-1.960013,1.823040,0.647524,-2.539971,0.397821,-1.854746,0.035968,0.967619,8.086743,-0.625412,-0.251892,9.539059,0.211724,0.209695,0.123841,0.099986,-4.726513,7
-0.213004,-0.711221,-3.279358,0.786435,0.599915,-0.841044,-1.008737,-2.827995,0.813960,2.410872,-0.699730,-6.207144,1.792998,-0.271812,-4.139792,0.826132,-0.426876,-0.300295,-0.207320,2.617510,1
0.575118,1.872717,1.274438,0.386631,-0.041571,-0.287423,-2.524055,-1.462723,0.508549,-0.113065,2.217533,-0.210663,2.582148,1.464971,2.749548,-0.108794,1.209178,2.496030,0.736493,-6.762908,6
-0.137642,1.226829,0.910253,1.335481,1.611774,-0.964965,-0.570797,-3.812699,-0.586968,-1.858603,-1.296586,-1.238477,0.035885,1.664892,-1.559877,-0.836524,0.861128,1.007025,-0.217681,-3.850009,4
0.835193,-3.710076,1.768493,0.724864,-0.160239,1.584309,-0.144339,-0.832940,0.727522,2.286314,0.966328,-6.047108,0.600303,0.365988,3.164108,-0.063359,-0.456586,-0.632933,1.358299,-5.249793,4
1.283637,-2.950564,1.048003,1.158163,0.651164,1.989015,0.494693,-0.374102,0.029508,2.044502,-0.291223,-7.182890,0.310002,-1.450602,-0.029258,-1.432603,-1.514453,-0.739799,-0.672847,-2.848842,4
0.402227,-0.355091,1.096234,-0.681294,2.166901,-0.906455,-2.012658,-1.004637,-0.645003,-1.528046,-0.443679,5.073822,1.091822,0.685183,6.512836,0.534160,0.405104,1.625631,1.914174,-7.507748,3
0.796115,1.415828,0.701487,-1.262318,-1.296022,-1.046228,-1.441830,-2.871903,0.548750,-0.527780,-0.932730,3.233382,0.814914,0.299844,4.593059,1.462700,-0.972968,-3.124713,-0.433544,-2.156473,2
-0.772558,1.708390,0.694191,2.251496,-0.096743,1.222764,1.370073,-0.985922,-0.272035,-0.523541,1.066728,-5.199248,-2.247512,1.149012,-7.697332,-0.763393,-0.193126,1.251063,-1.533627,3.280419,4
0.476196,1.304860,-1.087128,0.360343,1.146025,-2.631512,1.101096,0.932751,2.383950,-1.459528,0.663807,0.501834,1.639417,-0.239946,-3.906669,0.863546,1.068545,2.686106,2.087998,1.799912,7
-0.116660,1.909401,-2.334295,0.636657,0.052128,-1.367642,-0.669636,0.008390,-0.210834,3.002697,-0.754548,-4.908829,1.837800,0.398863,-6.291750,-0.462441,-0.736536,2.835993,1.522536,6.148500,7
-1.717095,-0.499491,-3.009328,0.577950,1.929871,-0.244964,-0.701778,-2.511539,-0.405094,0.567129,1.563931,-3.644276,1.174228,1.904447,-3.309710,0.964606,-2.338653,-1.437612,1.471467,1.002223,1
-0.089704,0.421979,1.973369,-0.907736,0.123761,-0.255615,-1.230423,1.624110,-0.281031,-1.067404,0.036113,4.876520,1.322441,0.888086,5.983644,-0.527684,-0.059841,2.102414,0.424348,-6.257774,3
0.264853,0.730456,0.906657,2.201980,-0.906462,0.743250,-1.674636,-6.971175,1.527740,-1.263097,-0.356049,-3.774464,-1.719865,1.439609,-1.926239,0.842834,-1.053714,-0.126072,0.843603,-4.959961,4
-0.696447,-2.460708,2.166057,2.595247,0.535127,2.124827,1.511336,-1.817900,0.305874,3.235022,0.032351,-14.072410,0.488093,0.755009,-4.333449,1.043592,0.321814,-1.091612,0.100989,-1.545902,4
-1.921220,1.362020,1.744967,1.378962,-0.856197,-0.948153,-0.312794,-4.796523,-0.759502,-0.965762,-1.289862,-3.445599,-0.028819,-1.065950,-1.493357,-0.982564,-1.517435,-0.541394,1.022093,-3.134529,4
-1.631041,-1.274226,-1.135153,0.879362,0.305943,-1.275978,-1.005625,-4.881973,0.211509,1.406232,1.210501,-2.399588,-1.738292,-0.520405,-2.062652,-0.514398,-0.476478,0.829442,-0.661411,1.869081,2
-1.573630,-1.181045,2.113727,-1.162235,1.761582,0.268909,-0.843759,0.001814,-0.083143,1.277824,0.880817,1.570791,0.592273,-1.155655,6.788868,-1.199222,-0.661075,-1.418181,-0.905162,-3.663290,9
-0.259362,-0.911250,-2.615971,0.598146,-0.780906,-0.466589,-1.066001,-2.281642,0.806014,1.897909,-0.764529,-5.113776,1.779713,1.925076,-2.688304,0.857872,-0.342787,-0.316592,1.445716,0.881986,1
-1.316959,-1.446132,-0.759655,-0.550390,0.430519,1.474557,0.247570,1.851587,0.329612,-0.856016,0.966312,3.560662,-1.687379,-0.258743,1.559750,0.349176,0.208847,-0.299701,1.364936,0.305745,9
-0.781601,-1.229609,-2.659784,0.388231,0.208265,-1.630824,-0.322627,-2.172719,-0.272756,1.603801,1.472824,-4.305672,1.623661,0.162167,-2.779981,-1.308406,1.369612,-0.193998,0.506589,2.047538,1
-1.070420,1.613271,-1.574124,0.350402,-1.169688,-1.547260,-0.438962,-1.111225,-0.176426,0.933764,2.576283,0.209011,-1.109053,0.086860,-4.268847,1.124946,0.871858,2.553470,-1.900415,5.787110,7
0.966229,-1.191647,0.387762,0.532044,-1.024244,-0.047283,-1.798720,-2.835756,-0.091782,1.084630,0.006830,-1.401354,-0.053099,-0.157515,2.131134,-0.782135,1.868114,1.245537,-2.760679,-3.791500,2
0.522744,-1.546997,-1.188519,0.810694,0.660113,0.485566,-0.916145,-2.463691,1.362948,2.071705,0.973025,-3.168786,-1.601070,-0.103490,-1.909188,-1.659344,1.254976,0.731380,-0.309401,1.797890,9
-0.322349,1.939485,2.000380,-0.620251,-0.348909,-0.091630,-2.717481,-0.185606,1.673481,0.050916,0.362735,2.849390,2.356634,0.947994,5.867047,-2.888231,0.468739,1.991336,1.766112,-6.961543,6
2.147555,1.215059,0.544022,-0.613225,0.049503,-0.027828,-2.191188,-0.797317,-0.470039,-1.182706,-0.598459,3.170601,1.941026,-0.955098,4.751329,0.892036,0.163686,0.160438,1.434181,-6.334260,6
-0.859237,-1.018888,1.011676,0.821795,-0.023557,-1.394864,0.335665,-4.794670,-1.200784,1.906886,0.757273,-5.231386,-1.046356,-0.815691,-1.412850,-0.322374,0.105591,-1.472204,2.236331,1.568261,6
0.667162,0.835084,1.053819,-1.381065,-0.331447,-1.239428,0.305766,0.289385,-0.181075,0.075689,-0.714812,2.914806,0.396092,0.858952,2.880332,-1.071252,-0.647839,-1.867829,0.052652,1.050496,2
-1.806065,-1.191415,-2.113387,0.662602,-0.448001,-0.298517,-1.337212,-1.925356,-1.734810,1.641327,-0.481134,-4.793611,2.235464,-1.489881,-1.301829,0.387591,0.188488,0.357941,0.028045,-1.498137,1
1.726897,0.940806,-2.814759,0.924655,-0.353759,-0.161431,-0.379623,-1.569272,-0.810638,2.673096,0.396715,-7.315363,1.677562,1.441588,-6.479318,-0.019477,-0.192535,-0.579284,0.078134,5.160765,1
-0.277806,-2.609436,1.877230,2.608092,-0.494224,1.412646,-1.104208,-6.297113,-2.668206,2.728363,-0.473898,-12.400023,0.525574,0.581806,-0.815869,1.723845,0.613447,-0.945426,1.746612,-6.403415,4
-0.656579,-0.741424,-0.215930,0.669155,0.405453,-1.010683,-0.978158,-4.902789,0.075385,0.029293,0.872294,-0.423146,-1.970932,0.136335,-0.302452,0.962984,-0.704522,0.136568,-0.595936,-0.175365,2
-0.200408,-3.005480,-1.123500,0.768040,0.292131,2.459601,1.298954,1.992559,-0.730198,2.279009,-0.222435,-6.329602,-0.122974,-1.124436,-2.775931,0.987717,0.851388,-1.034190,-0.139616,2.155159,4
-0.226858,-1.057068,-0.684551,0.168906,1.199334,-0.914838,-1.628871,-3.167411,0.394014,1.876442,0.958486,-3.365294,1.713681,-0.839037,1.195749,-0.520151,-0.992292,-0.460121,0.107497,-2.263685,1
-0.176037,2.713693,-1.335657,-0.238476,-1.516540,-2.933275,1.273597,2.641350,-0.951486,1.283605,-0.688233,1.319894,-0.419838,-1.501080,-6.357786,2.020468,-0.361757,4.002868,-0.226394,10.439798,7
0.650330,1.587053,-2.490541,-1.604032,-0.111804,-0.570861,0.044966,3.688965,0.882423,0.854025,2.936777,3.164860,1.485803,1.229395,-0.815749,0.104355,0.012174,-0.301757,-0.794430,6.065547,1
-0.591604,-3.991539,1.570139,-0.909082,-0.299169,2.314422,0.736327,4.824769,-0.209178,1.671590,1.484629,0.089857,0.301179,0.314524,5.902105,0.451752,1.754804,-0.233333,1.448428,-3.280167,4
-0.600961,-0.497056,0.391574,-0.408603,-0.207514,0.698183,-1.637774,-1.293629,-0.200551,-0.318710,-0.760585,5.702854,-3.318069,1.537827,3.307480,0.082695,-1.670494,1.685288,-0.521011,-0.716376,9
0.620208,0.492514,-0.610737,1.414178,-0.040645,-0.769826,-1.533833,-7.020900,-1.243467,2.108473,-1.641054,-6.128293,-0.970834,0.830228,-3.540600,-0.815384,-1.738188,-1.035011,0.759908,1.732092,6
0.773049,0.603488,-0.607130,-1.002953,1.208621,-1.416143,-0.447739,0.366349,-1.319180,1.292896,-0.070925,0.428349,1.610523,-0.552039,1.257650,1.423052,0.878789,-0.626854,-0.319673,1.864957,1
-0.477978,1.116615,1.653734,-3.142088,-1.923496,1.041466,-2.268795,4.308760,-0.038013,-0.083107,0.574386,11.483352,0.278291,1.543609,10.862199,-0.688176,1.937398,0.196067,-0.157381,-3.223134,6
1.071253,1.337844,1.111899,1.310320,-0.257019,-0.559141,-1.777099,-5.800836,0.186060,-1.065271,-0.931348,-0.440179,-1.753175,0.927307,-0.490714,0.065698,0.502443,1.007750,1.266874,-3.383006,4
1.368698,1.401456,1.244518,-0.794768,-0.005284,0.541939,-2.246641,0.411196,-1.252170,0.524804,-0.819624,3.208432,0.661118,0.749828,4.617406,2.339039,0.571244,1.036137,-0.998485,-3.399996,0
-0.042157,-0.235632,1.273293,-0.335364,-0.360550,-0.644317,-2.452988,-2.786105,-1.248724,-1.094159,-0.485943,4.210872,0.332569,0.051410,6.267689,0.000276,0.471964,1.402658,0.349332,-7.435553,7
0.521638,-0.034512,-1.695104,0.535519,0.634588,-1.296868,-1.110731,-4.351241,-1.080671,1.995094,-1.191093,-5.122098,1.099240,-1.078114,-2.245267,-1.631787,-1.988832,-1.386273,-0.156899,1.865901,1
-0.457686,0.924189,2.234689,1.505168,-0.370017,0.332900,-3.860048,-9.889953,0.260829,-1.701740,-0.671848,-2.733712,0.522714,0.188931,4.475477,0.819714,0.940772,-2.106743,-1.758318,-12.280572,8
-0.759957,-0.665309,-0.939108,-1.091442,-0.502119,0.992075,-0.797866,2.058765,-0.598602,-0.577866,-0.702844,7.045346,-2.503276,-0.784237,3.134725,-0.335929,0.544572,1.475586,-2.627648,1.427187,2
-0.883244,1.200428,2.756875,0.575594,1.686609,0.247844,-3.673934,-8.203863,-0.674635,-1.617952,-0.606510,-0.430416,0.930474,-0.029285,6.875052,-1.556949,0.865145,-2.656202,-1.268032,-12.218236,8
0.099417,-1.116158,-3.230821,-1.403266,-0.905248,-0.988773,-0.476459,2.259166,-0.945560,0.507270,-1.169351,3.051779,1.800931,1.668396,1.441246,-0.235013,1.131480,0.222004,-0.726305,2.102842,1
-1.035446,1.110929,0.471340,1.902644,-0.197109,-0.136290,-0.427606,-5.000674,0.160281,-2.910703,-0.162498,-0.661641,-2.186370,-1.319374,-3.225355,0.131076,-0.962730,0.844753,-1.473967,-2.788358,4
-1.376083,0.927228,-3.156144,-1.530763,0.545958,0.183392,0.099604,3.412632,-0.298832,-0.041069,-1.359655,3.292362,1.363695,0.237153,-0.530622,-1.263999,-3.192524,-1.373302,0.155786,4.695184,1
-0.650413,-2.639397,1.804736,-1.197367,0.451305,0.461121,-1.043566,2.474391,0.302259,1.415777,1.438241,1.646420,2.154382,0.167900,8.212891,1.730060,-1.018736,0.907746,0.597189,-6.669014,9
0.556926,-2.608344,1.553362,1.291633,-1.630106,2.586632,1.590410,1.936833,-1.920178,2.287892,0.657267,-8.877757,0.715131,0.530463,-1.555317,-0.066783,1.225973,-1.044396,1.081535,-1.525336,4
-0.757659,-1.275155,-4.049771,0.416517,-1.926430,-0.122645,-0.255228,-0.788282,0.458422,0.423467,0.063923,-3.140863,1.575485,0.947987,-3.766419,-1.887673,-0.677129,-0.672457,-0.119899,2.017157,1
1.016333,-2.612466,1.804665,2.220874,-0.984700,1.866404,0.364029,-2.016422,-1.112157,2.420382,-0.008697,-10.117006,-0.198408,0.412978,-1.836663,1.527810,-0.429282,0.326674,-1.281801,-3.158874,4
-0.771364,0.088838,0.878301,0.229409,-1.618650,-1.189771,0.160539,-3.449888,-0.223133,1.412220,0.029296,-2.213039,-1.331778,-0.733938,-0.970292,1.107337,0.850229,-1.283953,-1.138568,2.675876,6
-0.521014,1.516098,0.438551,-1.286492,-0.951746,-1.156728,-1.033431,0.423185,-1.091731,0.764069,0.073682,4.616471,-0.468755,0.075964,2.645669,0.451687,0.856902,0.951502,0.144571,2.166167,7
-0.983891,1.115999,1.555151,-0.646022,-0.150259,0.636256,-2.950925,-1.184848,-0.299168,1.430301,-1.257051,3.239065,-0.890370,0.522332,5.081603,0.509338,0.404769,1.995116,0.580716,-2.544182,7
0.086141,2.032177,1.096299,-0.974469,0.902781,-1.300475,0.612407,0.120208,-1.049319,0.223359,-0.183724,1.169401,0.773133,-0.906619,0.782422,-0.379749,0.314144,-2.230491,0.354448,2.399865,0
1.473665,1.143499,2.422006,-0.742236,-0.670700,-0.122017,-2.468521,-2.341004,-1.648629,1.491281,2.956493,0.861337,1.080405,0.311315,5.809657,-0.099911,-0.038419,-0.485826,-0.996133,-4.494367,7
-1.225019,0.082794,-2.592484,0.478871,0.553214,-0.983901,-0.802947,-0.949766,-0.321348,2.084322,0.342585,-4.277104,1.823200,-2.075715,-3.734130,-0.382555,-1.130326,1.161719,0.623549,3.034091,1
1.338733,0.703644,-2.900730,0.943150,1.611416,-1.381608,-0.340163,-0.853229,0.298001,2.867038,1.568164,-6.223154,1.631314,-1.675723,-6.755066,-0.796010,0.284198,1.821777,1.465952,5.906622,7
0.535956,1.726413,-2.592516,1.448106,-1.298654,0.076915,-0.826232,-2.828777,0.061271,1.657562,-0.459894,-7.614574,1.774564,1.191419,-7.276815,-1.181472,-0.652115,-0.444609,2.766431,3.137781,1
2.045064,1.896166,-1.986565,0.222508,0.898424,-1.282308,-1.014557,0.936315,-0.990265,2.185076,-0.339985,-2.979193,2.806401,-0.522629,-3.910769,-0.310808,0.524494,2.752900,-1.501458,3.140050,7
0.904846,1.238089,1.282986,-0.941908,1.771086,1.669774,0.368084,3.184046,-0.807065,-1.106718,-0.431743,3.355022,0.051695,-0.782613,2.534616,0.072973,-1.386854,-1.357052,-1.284328,-0.968754,2
0.072900,1.446578,1.910874,1.339360,0.278182,0.732526,-3.346706,-8.286948,-2.029730,0.676002,0.798962,-4.585170,-0.061377,1.269480,2.032004,0.117890,0.108949,-1.860646,0.646748,-6.797061,8
-0.336101,-0.670485,0.222943,1.427990,-0.128683,-0.466779,1.974272,-0.865064,0.896269,-2.019749,0.230337,-4.360703,0.982251,-2.551912,-3.453071,0.144504,0.078080,-0.973463,-2.196001,-2.268687,5
-1.160898,0.516423,2.242365,-1.972170,0.293991,0.882943,1.036073,6.046659,-0.210751,0.937073,1.170448,3.175648,1.364857,0.279319,4.958878,-1.831783,0.134888,-1.278714,1.112373,0.244166,9
-0.527146,3.314776,-2.853784,-1.422057,0.230539,-0.101073,-0.587461,7.760998,1.063515,1.222515,-0.562911,3.592270,3.392427,0.196837,-2.450566,-0.778653,1.067457,4.039130,1.257731,5.750696,7
-0.032166,-1.908687,0.273649,-0.444058,1.310378,-1.459388,0.602519,-0.428478,0.557636,1.160932,-0.711550,2.434935,-2.592677,2.282146,0.989280,-0.524844,-0.142159,1.132740,0.717210,3.497919,1
-0.404424,0.824211,-2.217754,-0.073575,0.689899,-0.187280,-0.572415,-0.881284,1.190758,0.323636,0.833460,-0.678546,0.537016,0.661482,-2.310432,0.124147,2.150324,-0.778317,0.581198,2.820787,1
-0.268450,1.874381,1.834040,-0.825754,1.615215,-0.667782,-2.621861,-0.087398,1.432582,0.433091,0.344291,3.030151,2.392604,-0.287689,5.648990,1.544981,1.685524,2.180566,0.458062,-5.638385,6
0.434947,0.726493,1.367858,0.658116,-0.308940,-1.456244,-0.820093,-3.960337,1.053975,-0.726962,1.233548,0.863426,-1.404510,0.604795,0.413308,-0.732161,0.253525,1.464912,0.163787,-1.693075,4
-0.418222,-0.519182,-2.242550,-1.267817,-1.084678,-1.383317,0.025045,1.398087,0.084256,-0.140497,-0.948998,3.472939,0.888532,-0.285704,1.044549,-1.098715,0.516801,-0.136797,1.031711,2.553347,1
-0.943831,0.005498,1.200819,-0.724634,-0.773944,-1.359092,-0.390174,-1.506212,0.498025,-0.444018,-1.435854,3.333968,-0.654960,-0.336224,3.431367,2.248147,-0.555388,-0.244079,1.364667,-1.166584,7
-0.915549,0.956114,2.599738,-0.758036,0.220395,-0.279906,-2.217411,-4.788934,-1.113975,-1.519308,-0.224264,2.877320,0.477438,-1.840815,7.630171,-0.917638,-1.004778,-3.413339,0.270833,-8.068495,8
-3.446147,1.023788,-2.933958,0.768262,0.100852,-0.711206,-0.938036,-3.296314,-2.211255,2.402132,-0.945907,-6.606827,1.432450,-0.411428,-5.721059,-0.617149,1.528266,-1.154769,0.356843,4.754565,6
-0.234209,1.142309,2.953160,0.683872,-0.601224,0.812274,-2.439685,-4.798919,-0.972641,-1.183712,0.492389,-1.455808,1.287211,2.143989,4.952397,0.929053,0.318754,-1.609356,0.320360,-10.501695,8
-0.077253,0.556268,0.813944,-2.290044,-1.684190,1.173748,-1.026246,3.464144,0.646722,-0.926123,0.293314,7.215544,1.057126,0.399238,7.832312,1.478715,0.252883,-1.902375,1.761432,-3.393412,2
-0.214142,-1.896068,2.797663,1.491551,0.235615,-0.318265,-1.356416,-5.559028,-0.444910,2.193490,-0.018324,-7.963143,1.365497,0.268960,2.394379,-0.700957,1.251326,-0.407066,1.164631,-7.437896,9
0.643010,-2.571003,-2.705868,0.266646,0.724072,-0.890238,-0.978943,-1.046513,0.299268,2.065892,-0.088655,-3.968803,2.459617,-1.190104,-0.558910,1.149647,-0.009371,0.967791,1.379207,-0.744281,1
-1.787579,0.147697,-4.658578,-0.948549,0.464580,-1.395867,-0.319275,2.507627,-0.298018,0.424357,0.851440,1.617478,2.508329,-0.625314,-2.680536,0.430927,-0.570314,1.044012,-0.035813,4.722192,1
-0.518368,2.115931,-2.391649,0.561588,0.272351,-0.815560,-1.087794,-2.627502,-1.846172,2.336327,-0.168395,-5.163947,1.629492,-1.669141,-5.318479,-0.576313,-0.720684,-0.688499,0.545473,4.632577,1
-0.297562,1.562944,1.299517,-0.731567,0.146933,-0.415901,-2.369245,1.063273,-0.535832,-0.685065,-0.029670,4.087042,2.634495,0.512148,5.545424,0.140137,-0.107869,2.630043,-0.009700,-6.700583,6
2.200895,2.002071,0.034339,-2.365335,-0.268059,1.188100,0.417363,4.520258,0.170412,0.136590,1.204822,5.996911,-0.346505,-0.359896,2.969770,0.281245,0.189890,-2.802747,-1.470651,4.750848,2
0.753124,0.884935,-2.869731,-0.299472,-1.102061,-1.131133,-0.948378,-0.345266,1.816879,0.209895,-0.754347,0.184439,2.043448,-0.785239,-1.789513,-1.869109,-0.936792,0.403338,0.358271,1.821211,1
1.406432,-3.134748,-0.202726,1.918511,0.738523,1.258623,0.477019,-1.683565,0.086045,3.254533,0.408319,-11.341795,0.886643,0.177279,-3.600627,0.968480,1.556382,-0.364254,-2.690010,-0.641415,4
1.189104,0.360781,1.565369,-1.657836,1.067946,-0.319408,-1.481855,-0.908077,0.380052,0.742726,-0.254800,4.456636,-0.256843,0.110092,6.642368,-0.123661,1.036211,-1.711790,0.173058,-1.791152,7
-1.910675,3.163569,1.364421,-0.485499,-0.850226,-0.938480,-2.145166,-1.924660,0.338335,1.604904,0.770383,0.810409,0.774504,0.077558,1.574494,0.000441,0.486297,0.686115,0.215935,0.097233,0
-1.451779,-0.109531,1.822199,1.227036,0.632587,-0.956719,-1.929026,-6.225830,0.323377,0.607203,-1.320959,-3.919600,0.444886,-1.617142,1.575408,0.504723,1.620187,0.135668,-0.048966,-5.858063,4
0.070294,0.246128,-4.698665,0.821889,1.057048,-0.756011,-0.291318,-0.854527,-0.580987,2.033422,0.863292,-6.168366,2.162188,0.207245,-7.451903,0.823651,-0.320710,0.288981,-1.451922,5.931150,1
-1.030707,-1.160565,-2.129024,-0.333640,0.253145,-0.853665,-1.079673,-0.132727,-0.094821,1.596010,-2.053868,-1.076229,1.879431,-1.029749,0.153025,-0.031102,-1.020862,1.073602,0.299134,0.070176,1
-0.073366,2.604309,1.609936,-1.389500,-0.283399,-0.636676,-2.795942,-1.018813,-0.220870,0.860211,-1.368133,5.346890,0.017793,0.987847,5.623835,0.500444,0.741374,1.156018,0.729418,-1.626476,7
0.213375,0.239318,2.435224,-0.709842,0.680309,-0.847339,-2.343759,-4.159996,0.950840,1.156584,-3.182812,0.384419,0.940797,-1.114457,6.677796,-0.286357,0.764553,-1.772500,0.082688,-5.662591,7
0.259124,1.707124,0.420742,0.375262,1.273893,-1.108669,-1.712759,-3.052822,-2.438283,-0.149934,0.357179,-0.424585,1.092605,0.227055,0.439014,0.969943,-0.318225,0.880542,-0.961354,-2.791890,6
0.333243,1.516292,3.003125,-0.743584,-0.764560,-0.890218,-2.604506,-2.766993,0.592384,-0.781107,-0.616607,3.226229,1.807894,1.297755,7.703112,0.720761,-1.044606,-0.450010,-0.741180,-8.487986,6
0.089963,-2.077248,-3.572592,0.052238,1.115667,-0.758322,-0.685147,-0.021859,0.966718,2.012406,-1.047139,-3.676657,2.397987,-0.064823,-1.763224,-0.047412,0.403531,0.637839,0.670181,1.404177,1
1.463647,0.970084,1.402491,1.879416,-0.219057,0.300403,-1.907386,-6.182355,-0.797886,-1.802856,1.531012,-2.805692,-0.263384,-1.251822,0.148910,1.355665,-0.233470,0.139608,-0.255271,-7.400557,4
0.527880,1.373785,0.326542,-2.599652,1.347622,1.172005,-1.604763,4.274158,2.196640,-0.128134,-1.004371,7.960768,1.197707,2.190092,7.263136,-0.440874,-0.704379,-1.017187,-1.298708,-1.564682,2
0.735135,-0.989857,-3.078370,-1.139986,-0.358352,-0.956053,0.466911,2.242811,-0.390374,0.934400,0.151917,1.005951,1.420107,2.082355,-0.772269,1.998301,-3.259855,-0.773031,0.545451,4.483494,1
0.200232,1.048259,0.065639,0.396981,1.959823,-0.544544,-1.864385,-4.212372,-0.327850,1.754348,0.354344,-4.048902,1.457858,0.856573,0.055736,0.355378,-2.466344,-1.157517,-0.377573,-1.334858,1
0.318123,0.362248,-2.371803,-1.121056,-0.968994,-0.662271,-0.615396,1.300588,0.739693,-0.516894,0.207373,3.430737,1.310012,-0.540721,0.888332,-0.074851,1.952956,-0.380562,-0.951491,1.155284,1
-0.634316,-0.323855,-2.248621,-1.292402,0.113959,0.499219,-0.567210,2.068931,0.650301,-0.261854,-1.451299,3.157295,1.194873,-1.313963,1.908922,-0.024430,1.053451,-1.411825,-1.612771,0.808096,1
-1.782878,1.725266,1.392166,-0.649073,0.742660,-0.250086,-2.511679,-0.220999,-0.400406,-0.035593,-0.570987,2.332946,2.524223,-2.186661,5.185587,-0.118731,2.133868,1.454116,1.014616,-6.314637,6
-0.173094,-1.001154,-1.254317,0.647491,-1.698692,-0.538351,-1.515930,-1.504368,-0.094283,2.996130,-0.382716,-6.076716,2.558060,0.708500,-1.114954,-0.546324,-0.637509,1.416749,0.508656,-1.116607,1
-0.309980,1.998225,-3.749726,1.141152,-0.302506,-1.961393,0.185545,1.361721,-1.242965,1.591509,0.458157,-6.144049,3.551073,1.074670,-9.208999,1.939893,-1.063559,3.405604,0.522553,5.658462,7
0.785334,-0.228120,2.169488,-2.157310,-2.944198,0.342608,-2.215341,0.875359,0.447920,-0.072293,-0.687844,7.331166,0.747777,-0.384511,10.496758,1.000086,0.835866,-0.639520,-0.566674,-6.458384,7
-1.023128,2.277914,1.082871,0.845809,1.769205,-0.248825,-2.432447,-2.877034,1.581970,1.278870,0.013516,-3.662593,2.121698,-0.442666,-0.034080,0.063098,-0.709053,1.461786,0.889594,-3.945363,6
-1.199454,1.751792,0.592230,0.656692,0.585022,-1.429110,-1.179416,-4.466083,-0.252167,-0.470979,-0.988782,0.346140,-1.188178,-0.482223,-1.044491,-0.601672,0.606597,0.931345,-2.051347,-0.216740,4
-0.026186,0.904886,2.336542,-0.047807,0.553750,-1.015206,-2.763317,-7.087962,0.684800,-1.040034,-0.479423,1.041919,0.359361,-0.427381,6.190952,-1.405095,-0.090727,-2.543674,2.051682,-8.150975,8
-1.744922,-1.752496,1.750231,-1.565166,-0.389698,0.501266,-2.216674,-0.225365,-0.840761,0.479678,2.182873,4.510996,0.727936,-0.395936,9.781320,0.821841,2.160941,-0.777644,0.530648,-7.227689,7
-0.353431,1.706028,0.340158,-2.002153,0.321359,0.414323,-0.961104,2.333601,0.936929,-0.126859,1.158369,6.625982,0.064468,0.293077,4.621063,0.010076,0.472609,-1.202688,0.358769,0.706632,2
0.751617,-1.887674,2.227781,-1.631663,0.838759,2.003698,2.309984,9.405262,-1.983951,-0.022462,0.148866,3.556983,1.194113,0.126563,5.090150,-0.799822,-0.848639,0.652182,-0.005239,-1.795923,3
-0.387292,1.369796,-2.847869,0.447019,2.788002,-1.363221,-0.516013,0.422881,0.609327,2.034085,-1.346296,-4.149509,2.535867,-1.000233,-5.441674,0.255215,1.477661,2.016745,-0.816804,4.471578,1
-0.236429,-0.728991,1.447729,-1.009704,-1.026410,-0.726470,-2.810213,-4.082383,-0.336479,1.150988,0.461317,3.200729,-0.678863,2.512480,7.468670,0.707928,-0.565689,-0.783851,-1.738068,-4.533908,7
-1.539549,0.421499,-2.372375,-0.105097,1.155191,-1.475411,-0.390469,-1.997659,0.416511,-1.345640,0.819101,1.162915,0.715087,-0.003769,-1.587182,0.764367,-1.415932,-0.947126,-0.069291,0.739826,1
-0.947481,2.184263,-0.931015,2.167521,-0.723050,0.599346,-1.121112,-2.378937,-0.599610,1.031471,0.458894,-7.512253,1.387525,-0.825121,-6.693249,-0.438790,0.545550,1.919868,-0.794332,0.029988,0
0.930594,2.201738,0.039867,-0.513587,-1.398967,-0.820188,-1.872724,-0.844469,-0.280598,1.232968,0.675273,0.134965,1.840173,-0.141575,1.259665,1.281871,-0.393277,0.618847,0.063440,-0.439163,6
0.531730,-0.818449,0.956421,0.333969,-0.426964,-0.848269,-0.628965,-4.036370,0.915027,0.278002,-2.703527,-2.056138,-0.089893,0.377697,1.821520,-0.235149,1.125906,-1.515094,-1.700631,-2.929837,6
-1.326501,1.065347,-1.524818,0.015660,-0.647443,-0.550906,-1.384935,-1.865841,1.620275,1.919458,-0.732994,-2.898141,1.623975,-0.581096,-1.596222,-0.521469,0.486426,-0.358294,2.050911,1.826208,1
