f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,label
-1.904210,-0.429476,1.367953,0.128591,-1.805516,-0.575496,-0.313742,-1.722058,0.868733,1.839334,-0.279292,-4.000318,1.424326,-0.969829,1.368149,0.627344,-0.096603,-0.993214,0.690708,-1.663353,7
-0.430124,0.052092,-0.923650,0.347741,-0.872264,0.029583,1.331048,2.085918,-0.557658,-1.027964,-1.492175,0.393076,-0.425239,0.702598,-3.258939,0.584104,0.683719,1.246957,-1.352070,2.219583,5
2.892714,2.033880,-1.841503,1.032317,-0.754001,-0.951400,-0.662854,-1.288498,-1.680946,1.407409,-0.115568,-5.561729,2.451296,-0.961815,-5.609222,1.314176,0.300679,1.185833,0.748043,2.307732,0
-0.297303,-1.486277,1.271935,0.365826,0.087710,-1.399325,-0.691067,-4.924227,0.137582,1.376683,-0.893112,-2.639371,-0.865398,0.202148,1.857068,1.639711,-1.697842,-1.159734,-0.616219,-1.438194,6
2.848585,-0.390468,0.078738,-1.487258,1.420197,1.714190,-0.277633,4.490039,0.142714,0.182176,-1.122631,6.658731,-1.727705,-0.063426,3.750062,2.149868,0.855902,1.135878,-1.691944,1.550258,5
1.218694,-0.879881,1.970698,1.476247,-1.857008,1.117741,-0.643362,-1.635560,-0.223210,-1.599229,1.590591,-2.329381,0.654059,-1.378037,1.512242,0.488058,-1.776164,1.425152,-0.519333,-8.614940,3
0.027718,-0.053010,-0.628512,1.046809,1.445612,-1.420410,1.496138,-1.932334,-1.671535,0.129112,0.285588,-5.209888,0.338351,-1.770864,-4.851712,0.409293,-0.729096,-1.121796,1.100174,2.710296,5
0.083670,2.430266,2.343242,0.105454,-1.539776,0.475234,-3.182333,-0.816940,0.986341,0.912729,-0.381092,-0.050304,2.426000,1.629986,4.122745,0.438438,-0.707339,2.700537,-0.246385,-6.894278,6
-0.234808,-0.552054,-0.369495,1.332020,-0.417693,-0.450230,-0.480934,-3.602829,-0.310896,1.800319,-0.316825,-3.652007,-2.348599,2.326032,-3.893798,-0.811511,1.427098,1.667827,1.347062,3.380781,9
0.168712,2.597823,-0.195446,-0.802163,1.114179,-0.361644,-1.895555,1.710408,-0.920320,1.114407,1.367351,1.973517,2.229921,1.167519,1.373556,-0.197708,-0.109829,2.214603,-0.290993,-0.113466,6
-0.207202,-0.510768,-1.025068,1.158686,0.268369,-1.259749,1.303433,-2.203157,0.261587,-1.119031,-0.498036,-2.531313,-0.699810,0.867746,-4.605683,-0.219668,-0.697858,0.008413,-0.090369,1.729592,5
1.363362,-0.770266,0.655192,-1.418820,-1.033267,-0.612593,-2.133216,0.161496,2.307963,0.600503,-2.003648,4.195029,1.499475,1.674655,7.411355,0.982673,-0.930837,0.642231,0.697381,-4.935138,7
1.332759,-0.134040,-1.973973,-2.112859,1.045724,1.246372,0.219319,6.616835,-1.204154,0.221670,-1.743087,5.269953,1.681927,-1.250315,2.636178,0.556174,-1.252915,-0.297317,-0.702813,2.539295,8
-1.831150,1.145998,1.913559,-1.858318,0.544219,0.752192,-1.784973,3.913018,-1.083776,0.718053,-0.334808,6.030011,1.366886,-1.315166,7.325278,0.021481,-0.258520,1.696879,0.982956,-3.514751,3
0.358954,-2.350053,4.431585,-0.015806,-2.202746,0.516414,-0.404097,-1.267066,0.010693,1.780388,0.901991,-3.112246,0.785603,-0.288058,6.876368,-1.179155,-0.621807,-1.028102,0.110744,-7.589115,9
1.208875,0.617757,1.220936,0.451079,-1.545999,1.311111,-0.641388,-0.107454,1.537987,1.595535,0.375560,-1.875381,-0.918997,-0.348166,-0.347771,0.084081,0.432121,1.040037,0.999330,0.696014,3
0.281056,2.325279,2.603444,1.127504,0.644520,0.276176,-3.086601,-8.348778,0.419770,1.480135,-0.050534,-6.040757,0.719071,-1.392245,1.856884,2.111282,1.200287,-3.163206,-0.057767,-5.705789,8
-0.736330,-1.998394,2.132298,0.055852,0.707298,0.571675,2.991019,4.756735,-0.237501,1.789297,-0.127441,-4.145114,0.536099,0.420895,-0.787125,-0.253797,0.630565,0.059777,-0.581594,1.847333,9
-0.178025,-0.797727,1.684571,-2.435929,0.372659,1.009359,-1.136287,6.525507,-0.586875,-0.211412,-0.481380,7.837449,2.332154,0.197754,10.012326,0.500952,0.686387,1.538079,-0.653179,-6.396631,3
1.397261,-0.297254,-0.260042,0.444919,-1.698795,-0.006489,-1.524080,-1.594985,-1.233344,-2.161819,0.232153,2.016920,0.935464,0.520517,2.301810,-0.942501,0.167285,1.584708,0.343469,-6.818072,3
0.171917,-1.186075,0.958034,-1.690602,0.986484,2.347770,2.281214,9.823605,-0.221227,-0.475815,-0.292867,5.596925,-0.215682,0.064423,3.184999,1.981238,0.219866,1.052740,-0.852881,1.390666,3
1.129141,2.257753,0.844451,1.577698,-1.114870,-0.443067,-2.143014,-4.152042,0.177654,1.771279,-0.211733,-4.847726,0.490375,-0.570807,-3.001802,0.996096,-1.265488,2.492044,-0.274941,-1.190285,0
0.119236,0.936943,-3.866607,-1.569330,-1.435131,-0.064987,-0.542651,4.727837,-1.557549,0.915168,-0.903352,3.314860,2.302355,0.012187,-1.079428,0.029442,0.430824,0.917499,0.370591,5.042001,1
0.137306,-1.908134,-1.033140,-2.013180,1.050814,1.319486,-0.072085,5.024630,1.000664,1.022811,0.370951,6.233704,-0.843264,-0.048667,4.667499,-1.783216,-1.599225,0.143310,-0.429549,2.174420,8
0.087431,0.398454,1.111984,1.680839,-0.137280,0.424141,0.954638,-3.094942,-1.415917,1.631968,-0.916188,-7.312462,-1.360943,1.105573,-5.083441,-0.427325,0.537434,-1.047414,-0.273601,2.908252,3
0.325993,-0.408629,-1.107544,0.099665,0.985677,-0.730056,0.610867,-0.935100,-0.853599,0.877010,2.422501,-1.781482,-0.405508,0.654376,-2.489994,0.284820,0.496152,-0.582164,-0.963292,3.362193,6
-0.905719,0.945823,1.097515,-0.100668,-1.416161,-1.401763,-0.445583,-4.202754,-1.164357,0.162173,-1.768617,0.253488,-1.202164,2.449056,0.717111,-0.391627,0.341288,-1.516496,-0.729854,0.903481,6
0.675056,1.256125,2.168347,0.372882,0.554645,-0.245299,-3.094264,-6.621396,-1.791018,-1.480044,-2.094762,0.045124,1.179118,-0.841278,5.618222,-0.589941,1.229136,-2.062957,0.444782,-10.151641,8
1.566413,-1.238654,1.910857,0.345211,0.472811,-0.512474,-0.690919,-1.034077,-1.199940,-1.216117,0.023481,0.063717,1.479288,0.759511,4.346223,0.701549,0.635246,1.146972,0.795491,-8.206138,3
1.438475,-2.202718,2.373248,0.243180,-0.397991,-0.269853,-1.148144,-3.480841,-0.698503,1.991403,0.991390,-3.732764,0.732280,-0.096747,4.689171,1.009619,-0.199906,-0.836726,-2.305204,-5.804684,9
2.258559,0.225218,-1.434914,0.732748,1.346510,-0.882537,-0.490493,-2.035006,-1.574972,1.520100,0.014901,-1.832234,-1.576092,-0.332466,-4.093410,0.062818,-0.245090,1.992731,-0.951277,4.739139,7
-0.784606,-1.070595,0.596257,0.132400,0.244064,-0.187118,-1.030377,-1.419938,-0.266194,-1.673428,-0.407464,2.631283,-0.034740,0.963456,3.440220,2.470249,-0.512588,1.060589,0.312900,-5.790505,3
-0.791206,0.596593,-0.794873,-2.408215,-0.896739,1.200235,-1.318498,5.488712,1.777312,0.165497,0.448912,8.664283,0.414781,-0.827798,5.616427,-0.588630,-0.368227,1.189064,-0.414022,0.640785,8
-2.035062,1.587851,0.683394,-0.275115,0.247713,-0.822001,-2.069724,-1.186383,-1.279049,-0.728116,-0.329057,2.717299,1.571093,-0.203400,3.170776,1.099530,-0.843834,1.453681,-0.327585,-4.651572,6
0.834674,-1.571928,0.609850,1.153043,-0.930168,1.025172,-1.464324,-2.576099,-0.544570,1.737437,0.067397,-6.204484,1.589905,2.122130,1.118995,0.616226,0.881569,0.243980,1.633113,-5.641663,9
1.325577,0.444072,1.972206,-1.237699,-0.091789,0.082490,-0.363383,3.568298,0.478431,1.351141,-0.124863,2.432365,1.088264,1.230935,4.408044,-1.490870,1.357736,1.200892,-1.728010,-1.078803,9
-1.077931,-1.350046,-0.512091,-2.110476,0.239769,0.700745,-0.890824,2.124535,-1.672217,0.035073,0.713519,7.790639,-1.480348,1.595113,6.291173,0.502070,0.617914,-0.772651,-1.032877,0.414275,9
0.747340,-0.131678,-0.554358,-0.940492,0.311248,0.506864,-1.455579,-0.322750,0.760517,1.478505,2.147635,3.651449,-2.058378,0.565010,2.034599,0.828768,-0.171928,0.332467,1.471302,2.699981,9
-0.408118,-1.831245,0.967951,0.159743,-1.502721,-1.019388,0.511467,-1.721536,1.013601,1.891955,-0.632717,-3.722165,0.125570,0.054050,0.878819,-2.132806,-1.860025,-0.943365,0.094455,0.269837,9
0.699721,1.217153,1.946944,1.108969,0.431930,0.881348,-1.613978,-3.429666,-1.367450,-1.572885,-0.446793,-2.069971,1.178954,1.748256,1.735263,1.220250,-0.914478,-0.441413,-0.161508,-8.488663,8
0.525090,-0.742461,1.660424,0.865925,-0.649667,-1.953190,0.896724,-2.296979,-0.608759,3.779452,0.071349,-7.162857,-0.119994,-0.497029,-2.788691,0.766630,0.310748,0.765349,-0.201753,3.705608,9
-1.811590,2.093831,1.911538,-0.707535,1.357418,-0.707388,-2.436474,-0.937187,-1.349639,0.768968,1.349245,1.828964,2.113471,0.469010,4.833333,0.534330,2.817955,0.866155,-0.393775,-4.786551,6
-0.074599,-1.436178,-0.463690,-0.076378,-1.632048,-0.389821,-0.851508,-3.106887,0.406171,1.099521,0.252140,-0.738506,-0.993474,-0.980734,1.381768,1.040494,0.130149,-1.242073,-0.299017,0.081615,9
-0.559527,1.245701,1.371083,-1.605070,0.132593,0.992528,-0.526032,2.141640,0.686131,0.761291,-1.318211,4.745710,-1.049925,-0.079996,4.152640,0.344338,0.008672,-1.141275,0.211765,1.785344,7
-1.126138,-1.796005,-0.873607,-1.258789,-1.259130,1.373453,0.368409,3.320086,-0.782137,1.259030,0.744292,3.545209,-1.665632,0.187051,2.168472,-0.636789,0.243910,-0.343221,-1.173614,3.671340,9
0.294072,-0.536992,3.482691,-0.369713,-0.781360,0.287555,0.290269,2.924923,0.033669,1.786248,-0.754267,-2.400895,2.479278,-0.191906,4.290299,0.108924,0.355299,0.867463,0.423160,-4.478294,9
0.686762,-1.080497,3.101663,-0.749829,0.728160,1.752952,1.651174,6.166893,0.592909,1.658607,0.645516,-1.479049,1.623807,-0.282362,3.490479,0.322718,0.326965,-0.088129,-1.470239,-1.917283,9
-0.874123,1.670787,1.227185,-0.307745,-0.166304,-0.786665,-2.225755,-0.518924,-2.457515,-0.097537,-0.199835,2.123939,2.005430,1.859893,3.778080,-0.830935,1.060969,2.429765,-0.993436,-5.083792,6
-0.789587,0.260223,0.465158,0.988578,-0.746956,0.902005,-1.796093,-3.984878,-0.414675,0.390137,-0.548772,-2.469851,-0.640415,1.574463,0.331868,0.496622,-0.675392,-0.019592,-0.294132,-3.095774,9
-0.368076,0.366484,1.685433,0.528097,0.546827,0.889177,-2.089568,-1.994391,-0.410347,-1.890213,0.591127,0.816862,1.625096,-1.001193,4.579876,-0.674367,2.184701,0.681994,-0.206018,-9.953319,8
0.855936,-2.315951,2.410694,-1.010432,1.695252,-0.392727,0.745960,1.556319,0.048005,1.250306,0.921715,0.749039,0.597061,-0.464631,5.458973,-0.795692,-0.458764,-0.812418,-0.028216,-2.664968,9
1.275117,1.115425,-2.595540,-0.720843,0.052315,-0.989446,-1.038612,0.790804,1.183657,1.321917,-1.207023,0.258034,2.036683,1.703845,-1.187511,0.952013,-1.776813,0.496855,-0.394005,3.075267,5
-1.380762,-1.353305,-0.981120,0.794955,-0.229345,-1.605468,1.429982,-1.922691,0.024366,-0.188027,-0.659467,-2.755332,-0.602306,-0.389799,-3.559285,-2.021357,-0.604628,-0.311194,0.424678,2.377276,5
1.080278,1.369280,1.061472,0.952251,0.973127,-0.245584,-1.837625,-6.121027,1.611727,-0.989021,-0.340644,-2.796438,0.887603,-0.061165,1.103117,-1.261589,-0.148648,-2.243521,-0.898514,-5.742776,8
-0.902376,1.439054,0.856702,-0.416483,0.340691,-0.653629,-2.014774,-0.847515,1.111215,-0.357764,-1.633095,1.920662,2.138191,0.323368,3.708387,-1.023689,0.442499,0.932323,-1.449323,-5.188057,8
0.093181,1.145777,0.934996,1.566118,-0.082090,0.711326,-1.655443,-6.404896,0.817596,1.165948,0.395488,-6.859045,-0.070115,-0.886703,-1.844367,-0.168423,-0.152225,-2.272196,-1.222804,-2.585385,6
0.251781,0.207502,-0.202102,0.922783,-0.210081,-1.696598,1.806797,-1.521230,-0.711136,-2.135000,-1.037784,-0.760340,-0.819912,0.088351,-4.106489,1.188650,1.772476,0.138408,0.171090,1.587002,5
-0.256536,0.587546,-0.033873,0.155816,-0.947404,1.191494,0.000296,0.771508,1.240399,1.514188,-0.199637,-3.869514,1.186740,-1.208445,-1.145822,-0.153134,-0.251583,-1.516083,-1.225621,0.931140,5
1.909119,1.967405,1.329747,-1.205743,-0.876835,0.360155,-1.615395,0.543863,-1.300889,0.211384,-1.296705,4.908467,-0.441204,-1.025452,4.227669,0.500940,0.025510,0.319403,-0.689840,-0.601197,0
-0.051095,-1.292815,1.154525,-1.709876,1.529176,0.850290,-0.840653,2.761633,0.234947,0.551615,0.731691,7.493388,-2.118477,-1.293167,6.495650,0.772255,0.130261,1.340404,-1.485185,-0.606165,3
-1.228952,1.439773,2.269251,1.049268,1.571857,-0.370930,-3.433972,-8.815286,-1.588467,-0.953642,0.870890,-2.488347,0.957037,1.581594,4.142096,1.629280,-0.561265,-2.371584,-0.861166,-10.230870,8
0.126830,-0.099061,-0.893565,1.054813,-1.377210,-1.451638,0.284327,-3.732412,0.601058,2.466494,0.263019,-7.469247,0.524790,0.102271,-4.712902,0.201296,0.260160,-1.300346,-0.883474,3.823642,5
-0.295604,-1.760578,1.378045,0.897038,0.629942,-0.546366,-1.288958,-5.800148,-1.386841,0.223664,-0.188965,-2.460688,-0.818047,-1.029595,2.673831,-1.065078,-0.464320,-0.712853,0.970041,-5.370115,6
-1.028189,1.121277,-0.670589,-0.470148,0.738996,1.027579,-1.524878,1.397720,-0.027443,0.062607,1.686392,2.023752,0.904011,1.052982,1.477958,1.320019,-0.918490,0.982091,-0.672628,-1.162787,8
-0.820248,1.111441,2.339509,-1.815395,0.656021,1.114848,-2.066048,3.872551,-1.824003,-1.174462,0.199804,8.099065,1.522072,0.510470,9.150624,1.702563,-0.120016,1.596852,-2.270102,-7.526385,7
0.477148,-1.695699,0.707110,-1.120051,1.496405,0.349496,0.593565,2.242810,-0.934143,0.097951,1.835523,4.977811,-2.187022,0.570750,3.517302,2.694498,-0.120896,0.474795,-2.247805,1.405655,9
0.055749,0.056320,2.688731,-0.914769,1.339164,1.807562,0.159428,4.638135,0.935746,1.619982,0.936444,-0.249032,1.702015,2.471040,4.299937,0.204670,-2.352835,-0.192103,0.183362,-2.661450,9
-0.854311,-0.596943,-0.752201,-1.606230,-2.308294,0.936838,-1.560053,3.063425,0.126853,0.416823,1.422435,5.035858,1.042227,1.988822,5.412835,-0.802603,-0.034583,0.698386,0.122227,-2.064724,8
0.873386,1.915176,-0.330823,-2.058926,1.118038,0.666276,-0.225516,5.837897,0.300879,0.779666,-0.811133,7.116602,-0.524361,0.277984,2.105781,0.006891,-1.393923,1.410624,1.334279,5.204058,8
0.799235,-0.119225,0.110364,1.366860,1.076734,0.784740,-0.688103,-2.552989,-0.974400,0.674629,-1.359081,-3.097736,-1.581132,0.924314,-2.479495,-0.278896,0.773164,1.340835,1.216175,0.056291,5
-1.507655,-1.773733,2.022629,-0.310306,1.263203,-0.816837,-1.522329,-2.986327,0.846605,1.773320,-0.207584,-1.581754,0.944099,-0.302923,5.941554,-0.787426,0.051621,-0.591404,0.729647,-5.418868,9
1.450865,-0.532704,-0.839013,1.187670,1.434083,-0.413468,1.397609,-0.664873,0.324045,-1.914945,-0.495432,-0.945554,-1.251315,0.014648,-4.448095,-0.197898,-0.253752,0.936189,-0.156768,0.758629,5
0.192469,0.545493,1.844547,1.339610,-0.025692,-0.612545,-1.593750,-7.495306,-1.327502,0.611116,0.533714,-5.375466,-0.099213,0.567236,0.337404,1.277705,1.637565,-1.952229,-1.007197,-4.157862,8
0.194334,1.655170,1.148017,-1.087150,-0.040106,-0.605097,-2.322203,0.153832,-1.116345,-0.485420,-1.950052,4.361994,2.297411,0.823211,5.742645,-1.630802,-0.156114,1.102955,1.771825,-5.654194,6
0.839447,1.660719,2.543703,1.215015,-0.793520,-0.713761,-2.870118,-7.918445,1.425837,1.886886,-0.465460,-6.451249,1.321553,1.887160,1.616659,2.033885,1.090295,-1.536805,0.545192,-5.845024,8
-1.820107,1.666317,0.123727,-0.675223,0.771542,-0.530080,-1.927917,0.040575,1.743473,-0.121057,0.210127,2.754349,1.997630,0.642174,2.997211,-0.379766,-0.868557,1.236095,-2.697887,-3.145305,6
-0.459554,0.236814,0.315454,2.036545,0.110143,1.382113,0.246201,-3.563081,1.577006,0.969342,-0.651333,-7.843976,-1.209505,-0.386942,-5.337394,0.058400,2.210024,-1.310160,-0.894337,0.901882,5
1.063175,0.835299,-1.902310,-0.053229,1.330145,-1.282369,-0.825772,-0.301279,0.741549,1.516199,0.548130,-0.479232,0.507185,-0.196319,-2.479711,1.191833,0.793505,1.873256,0.313687,3.953069,7
0.270241,0.023851,1.137587,-0.791350,1.124973,-0.564792,-2.137785,-2.014947,0.090637,1.371990,-0.660106,2.639513,-0.469591,-1.128950,4.957460,1.060702,-0.367022,0.707891,0.515234,-2.016861,7
1.322429,-1.241211,-1.806116,-0.240050,-0.535754,1.336507,-0.841311,1.931502,-0.583356,1.865730,-0.009433,-1.784964,1.093889,-1.344763,0.087542,-1.206075,-0.181066,0.423846,1.699445,0.796074,5
0.528482,-3.236578,2.053423,0.881555,0.798141,1.744950,0.175296,0.125594,0.847895,2.169279,1.992068,-6.488868,0.822576,-0.181109,2.216574,-0.996910,0.750250,-0.337350,0.080317,-5.059376,4
-1.385737,1.332505,3.325124,1.290045,-0.391416,-0.463518,-3.794619,-10.454516,1.474995,-0.896796,-0.352692,-3.296843,0.831154,2.208793,5.353098,-0.640854,-0.135066,-2.538425,0.272082,-12.269236,8
0.249205,-0.645803,1.838133,-0.453238,1.101168,-0.562957,-0.285424,1.409271,-0.678192,-1.040649,-0.748178,2.851433,1.211848,0.013634,4.754939,0.708020,-0.181897,1.566980,-0.182108,-5.590860,3
-1.342811,-1.744205,1.629464,0.051121,-0.525645,0.043360,-0.824419,-1.674936,1.384446,1.882508,-1.208772,-2.199741,0.141734,-1.722600,3.407283,-0.882454,-0.937770,-0.224595,-0.196234,-2.974177,9
-0.260776,0.651321,0.579433,-1.612553,-2.118670,0.002266,-2.199014,-1.298550,-1.388161,0.772758,1.219400,6.061407,-1.597848,0.015115,5.887945,0.169211,1.213819,-0.503050,0.155986,0.037170,7
0.370262,-0.699204,1.889549,0.108743,-0.983468,0.197887,-2.268892,-2.388552,1.131279,-1.950495,-1.047449,3.352902,0.580751,0.434112,6.704487,-0.810240,-0.091094,1.290097,-0.328816,-10.439533,3
0.776091,1.628446,-1.304271,1.328265,0.278464,-0.575445,-1.265050,-2.761596,-0.716270,1.573171,0.385734,-4.528244,0.177116,-0.309596,-5.456535,0.322263,0.825168,2.064889,0.797014,2.593213,5
-0.408793,-1.009790,1.313047,-1.392462,0.186728,2.378602,1.743233,7.840159,-0.291618,-0.358135,0.843585,5.682725,-1.359121,0.405464,3.259467,0.402440,-0.964158,1.205634,-0.079945,1.448409,3
-0.516880,-0.256009,1.344727,1.142176,0.965284,-0.784092,-2.243664,-8.054057,-0.831819,1.513861,-0.738725,-4.388785,-0.774323,1.497219,1.253165,-0.852688,-2.007088,-1.025134,0.135818,-3.695279,6
-0.981819,-1.793257,2.024175,-0.812025,-0.261715,-0.784125,-2.170751,-2.510583,0.218221,1.297904,0.448007,1.151109,1.166068,2.007190,8.021101,0.740520,-2.636362,-0.096469,-0.075945,-7.012760,9
-0.255283,0.635874,1.626704,-1.738217,0.093788,0.274716,-2.456444,0.185812,1.941488,0.070981,-1.302181,7.167276,-0.214578,-0.419146,8.200124,-0.853520,-1.199522,0.438608,-0.615810,-4.131694,7
0.285199,-0.342874,0.497275,-2.607453,-0.285197,1.974335,0.147176,7.847011,-0.761215,0.487645,-0.370770,9.392787,-1.398635,-2.887383,6.023790,0.425989,-1.987619,1.365434,1.167569,2.505038,3
-1.119911,0.404943,-2.354694,-0.156890,-1.655629,-0.637069,-0.983254,1.688988,0.644255,1.494771,0.660823,-1.356352,2.630275,0.158535,-1.693900,0.620121,-0.280381,2.140551,1.191295,1.360727,7
0.648888,-1.248112,1.102236,-0.186034,-0.156236,1.274924,-0.740150,-0.464114,1.005601,0.427472,-0.097321,1.118715,-1.420452,-1.276112,3.323974,0.038234,0.275069,-0.321139,-1.620500,-2.324961,5
-0.481515,1.491431,1.819397,1.687336,-2.815449,0.433125,-2.641132,-8.482979,0.220986,-0.781187,-1.126859,-5.033657,0.469240,-0.701159,0.905905,-0.985137,0.384622,-2.614897,0.806459,-8.168612,8
-1.552300,-0.662794,1.410880,0.370174,-0.804248,-0.902330,-0.672351,-1.668545,1.245716,-2.112625,-0.189987,1.013832,1.432683,-0.510996,3.578927,1.670749,-1.198238,0.821968,-0.691016,-7.931492,3
0.003181,-0.477202,-0.830461,1.443919,0.172308,0.376465,1.572770,-0.156779,-0.379779,-2.202837,0.295259,-3.293183,0.239916,-0.465203,-4.462251,0.253925,-0.397648,-0.304073,0.896968,-0.967592,5
0.673345,1.270612,1.796800,2.129542,-0.261691,0.639705,-2.827460,-9.249139,-0.066407,-1.921149,0.198115,-3.936820,-0.287372,1.632932,0.983224,1.111652,-0.531209,-1.583294,0.242657,-9.735055,8
0.432742,-0.763702,-0.213562,-0.134029,0.706669,1.257244,-1.311299,-0.512746,1.667804,-1.015681,-0.828501,4.795817,-2.508803,-1.796192,2.484457,0.757965,1.397144,1.447603,-0.371177,-1.945773,9
0.190481,1.890418,2.087375,-1.549437,-2.084837,-0.271300,1.285161,2.635637,0.455881,-0.049976,1.537953,2.805358,0.443305,-0.067661,2.414948,-0.692216,-0.090269,-2.690912,1.070216,2.325355,9
0.179785,0.499385,-2.369471,1.340061,-0.306424,-0.146640,-1.190052,-1.498194,0.787521,1.344752,-0.809506,-6.303428,2.622121,-0.115405,-4.725878,-0.981358,0.555841,1.392316,1.058400,-0.274064,1
-0.239699,-0.573156,0.132527,0.198597,0.486564,1.133183,-1.506164,-1.025409,0.707844,-1.617676,0.838834,3.905092,-1.586593,0.055834,2.747278,-0.188642,0.517870,1.571328,0.627847,-4.253693,3
-0.269258,0.455211,-1.427950,-0.392441,1.205580,-2.135531,0.262679,0.543372,-0.120091,-0.306610,1.398413,3.442645,-0.560720,-0.788120,-1.593462,1.104838,0.194328,2.237358,0.765041,4.061293,3
-0.269082,-1.028951,1.711642,-0.992391,-0.187409,-1.457707,-0.804133,0.875646,0.358121,-1.038499,-0.476259,3.973224,2.338651,-1.974813,7.055309,0.171217,-0.493420,1.289088,2.847221,-7.291773,3
-0.657017,1.399073,-0.004916,-0.497729,-0.389681,1.801702,1.353782,6.150008,-0.670231,1.168026,0.480053,-0.478384,0.706142,-0.816589,-2.287690,-0.887638,0.602588,0.573511,0.491227,4.670529,5
0.883353,-0.530881,0.987542,1.167738,0.123779,1.093752,0.872712,1.043338,-0.077499,2.252280,-1.575226,-5.372057,-0.801073,-1.912805,-3.582016,0.056742,0.527639,1.764041,0.045392,2.410805,3
1.901127,1.377101,-1.630832,-0.400898,-0.311979,-1.877077,-0.122504,0.991288,0.077141,-0.310998,0.509714,4.077515,-0.938147,-0.178895,-2.286958,1.089585,0.981201,2.970510,0.912667,5.003000,7
-0.934762,-0.804178,1.087132,-2.544291,0.188503,2.341423,0.864831,9.011243,-0.292461,-0.250135,0.490390,10.190084,-1.702781,1.018916,6.429406,-0.735050,-1.693136,1.453848,-0.372448,1.618410,3
-1.575858,-1.326321,1.090161,-0.868667,-0.329831,-0.714088,-1.864812,-0.303358,-1.560856,-1.068881,0.114112,3.648731,2.425978,1.140633,7.824825,-0.354189,0.645049,0.801226,1.146107,-9.103393,3
-0.363360,-0.395699,-0.495657,-0.161020,0.520112,-1.780586,1.289766,0.863685,-1.687629,-1.333379,-0.422237,1.564152,0.596957,-0.132792,-0.947607,0.941350,1.296960,0.689327,-1.328284,0.408703,5
-0.092094,1.607580,-0.513121,1.457418,-0.233040,0.892312,-0.978536,-5.196768,-0.881238,-0.679936,-0.173847,-3.393049,-1.286559,0.871444,-3.755116,2.221945,0.971517,-1.650683,0.234602,-0.083153,0
-0.285038,-0.332951,1.457541,-1.120496,0.314568,0.798421,-1.956757,0.679920,-0.469533,-0.336739,-0.692701,5.985024,-0.620562,1.480612,7.029801,-0.840175,0.472243,1.322804,1.100577,-5.047235,7
0.911786,-0.958838,1.385953,-0.047249,0.057941,1.229895,-1.128776,0.141274,-1.007792,0.420205,0.482219,1.618725,-1.028813,0.626754,3.633449,0.595489,-0.544980,1.507674,0.445739,-3.547916,3
-2.012964,0.105437,-0.459199,1.000541,-0.170874,-1.754047,1.332350,-2.458967,-0.384320,-0.668481,-1.938816,-2.642387,-0.760922,-0.101811,-4.621416,0.830687,-0.163601,0.032507,0.534679,2.859605,5
0.870742,-1.424104,2.918103,-0.217450,0.180029,0.071368,-1.692771,-3.356538,-0.560953,1.514056,-1.040723,-1.953406,0.993433,-1.480258,6.663265,-2.858953,-1.367628,-1.374383,-0.729557,-7.160172,9
-0.638715,-0.971076,1.494691,-2.019477,0.862199,1.076210,-2.699251,1.583323,-1.197887,1.112603,0.959794,8.272302,-1.352569,0.455616,9.511932,0.330239,-1.061538,1.569728,0.072968,-3.718565,3
2.460209,-1.502752,2.999203,1.534956,-0.476131,0.902725,1.573910,1.519637,-0.319646,2.676559,-1.137542,-9.627369,1.611478,-0.400460,-1.665921,-1.482607,0.374917,0.837514,0.622976,-2.037596,9
0.315895,1.600807,1.409857,1.790504,0.119883,0.124563,-1.683204,-6.931306,-1.070999,-0.683954,-0.107278,-3.958250,-0.848215,-0.373753,-1.243727,-0.189029,0.297300,-0.764159,-1.042830,-4.152686,0
0.822724,0.926835,1.565724,0.800959,0.655828,1.010363,-0.404207,-2.232558,-0.899586,0.946988,1.716917,-3.961912,-0.399403,0.362084,-0.846623,-0.232495,0.747277,-1.103522,1.117438,-0.817123,6
0.565070,-0.953390,2.256309,0.494599,0.075500,-1.198628,0.162646,-0.838347,-1.594971,-1.955703,0.137939,-0.403688,1.957552,-1.538952,3.399366,0.980436,-0.848705,0.852864,0.995219,-8.147506,3
-2.112505,1.574759,2.078397,0.356931,1.466036,-0.809122,-2.884191,-6.163199,-0.910322,0.821884,0.304937,-1.684678,0.810426,-0.882880,3.579236,1.153354,-0.149755,-0.869430,0.539650,-5.460935,8
-0.692930,1.021108,0.754704,0.596830,0.030348,1.416272,-0.037417,0.662942,-1.072764,1.587325,-0.645375,-4.446992,0.669702,-1.516428,-1.864613,0.321509,0.215759,-0.255030,0.271783,0.732376,5
-0.439115,1.040274,1.056556,0.794639,0.712475,0.119126,-1.752168,-5.199550,-0.534096,-1.584248,-0.048362,0.851411,-1.441765,0.292663,1.347817,-1.711009,0.193513,-0.599716,0.861434,-4.423392,6
2.263521,-0.739859,1.351919,-0.495475,-1.069064,-1.381387,-0.875305,-2.565016,-0.556728,1.646274,1.018643,-1.564244,1.218660,0.096199,3.764721,1.000502,-0.184622,-1.365776,0.456540,-2.531609,9
